Channel:,Lum, Red, Green, Blue
Means:,600,5776, 760,5595, 697,8486, 343,5733
Note: Peaks measured from 20% upward
7237, 41, 61, 70, 0
7238, 32, 58, 64, 0
7239, 52, 58, 57, 0
7240, 47, 44, 61, 0
7241, 39, 56, 67, 0
7242, 44, 55, 66, 0
7243, 45, 71, 69, 0
7244, 47, 67, 67, 0
7245, 43, 58, 64, 0
7246, 50, 46, 53, 0
7247, 52, 64, 64, 0
7248, 37, 65, 65, 0
7249, 56, 70, 83, 0
7250, 45, 52, 54, 0
7251, 46, 53, 49, 0
7252, 40, 48, 63, 0
7253, 29, 72, 69, 0
7254, 47, 46, 67, 0
7255, 42, 59, 69, 0
7256, 38, 55, 61, 0
7257, 50, 58, 62, 0
7258, 43, 67, 70, 0
7259, 43, 61, 46, 0
7260, 49, 59, 62, 0
7261, 30, 72, 64, 0
7262, 45, 54, 52, 0
7263, 46, 64, 61, 0
7264, 41, 59, 52, 0
7265, 47, 55, 56, 0
7266, 39, 50, 57, 0
7267, 48, 58, 59, 0
7268, 33, 45, 56, 0
7269, 50, 61, 62, 0
7270, 45, 53, 67, 0
7271, 53, 58, 63, 0
7272, 33, 54, 55, 0
7273, 43, 64, 65, 0
7274, 42, 68, 63, 0
7275, 48, 44, 59, 0
7276, 32, 57, 68, 0
7277, 45, 68, 53, 0
7278, 33, 72, 62, 0
7279, 33, 67, 61, 0
7280, 43, 54, 66, 0
7281, 49, 60, 49, 0
7282, 34, 55, 66, 0
7283, 40, 44, 71, 0
7284, 37, 54, 53, 0
7285, 33, 55, 72, 0
7286, 52, 65, 46, 0
7287, 31, 42, 65, 0
7288, 37, 61, 76, 0
7289, 44, 51, 64, 0
7290, 39, 57, 77, 0
7291, 44, 66, 80, 0
7292, 36, 69, 63, 0
7293, 56, 63, 52, 0
7294, 44, 52, 54, 0
7295, 41, 55, 58, 0
7296, 35, 47, 56, 0
7297, 50, 68, 50, 0
7298, 46, 62, 62, 0
7299, 33, 47, 56, 0
7300, 29, 54, 62, 0
7301, 43, 63, 56, 0
7302, 42, 56, 65, 0
7303, 47, 59, 66, 0
7304, 42, 46, 57, 0
7305, 44, 51, 71, 0
7306, 44, 56, 69, 0
7307, 30, 58, 64, 0
7308, 42, 51, 54, 0
7309, 38, 65, 61, 0
7310, 40, 54, 60, 0
7311, 34, 56, 67, 0
7312, 38, 51, 59, 0
7313, 22, 55, 56, 0
7314, 52, 49, 67, 0
7315, 36, 59, 65, 0
7316, 30, 57, 71, 0
7317, 27, 55, 79, 0
7318, 40, 46, 71, 0
7319, 31, 55, 59, 0
7320, 32, 55, 57, 0
7321, 33, 57, 55, 0
7322, 37, 46, 59, 0
7323, 41, 49, 68, 0
7324, 39, 45, 69, 0
7325, 30, 37, 63, 0
7326, 29, 53, 69, 0
7327, 46, 45, 60, 0
7328, 34, 50, 65, 0
7329, 36, 55, 68, 0
7330, 37, 47, 45, 0
7331, 29, 38, 49, 0
7332, 37, 54, 68, 0
7333, 25, 52, 54, 0
7334, 35, 59, 62, 0
7335, 36, 50, 66, 0
7336, 24, 66, 63, 0
7337, 38, 55, 66, 0
7338, 37, 49, 55, 0
7339, 29, 53, 55, 0
7340, 41, 59, 63, 0
7341, 39, 61, 63, 0
7342, 42, 61, 56, 0
7343, 36, 50, 75, 0
7344, 26, 55, 63, 0
7345, 36, 64, 75, 0
7346, 29, 58, 61, 0
7347, 37, 52, 54, 0
7348, 38, 57, 64, 0
7349, 41, 69, 55, 0
7350, 34, 50, 58, 0
7351, 41, 58, 74, 0
7352, 25, 42, 77, 0
7353, 36, 41, 59, 0
7354, 45, 48, 80, 0
7355, 39, 59, 65, 0
7356, 37, 60, 67, 0
7357, 40, 63, 47, 0
7358, 40, 50, 59, 0
7359, 47, 69, 66, 0
7360, 32, 65, 62, 0
7361, 28, 51, 72, 0
7362, 45, 43, 60, 0
7363, 41, 78, 63, 0
7364, 32, 49, 55, 0
7365, 35, 61, 53, 0
7366, 33, 71, 59, 0
7367, 45, 56, 64, 0
7368, 40, 51, 52, 0
7369, 25, 51, 69, 0
7370, 36, 54, 66, 0
7371, 33, 47, 60, 0
7372, 28, 66, 73, 0
7373, 28, 52, 59, 0
7374, 34, 52, 63, 0
7375, 35, 47, 65, 0
7376, 28, 63, 53, 0
7377, 30, 55, 56, 0
7378, 43, 63, 71, 0
7379, 43, 56, 59, 0
7380, 39, 69, 52, 0
7381, 34, 58, 68, 0
7382, 27, 59, 62, 0
7383, 34, 45, 59, 0
7384, 42, 49, 63, 0
7385, 33, 48, 65, 0
7386, 37, 54, 61, 0
7387, 37, 64, 71, 0
7388, 41, 58, 67, 0
7389, 49, 51, 46, 0
7390, 42, 57, 59, 0
7391, 28, 63, 57, 0
7392, 39, 55, 58, 0
7393, 30, 54, 72, 0
7394, 30, 54, 66, 0
7395, 35, 57, 61, 0
7396, 32, 61, 74, 0
7397, 29, 59, 68, 0
7398, 27, 47, 71, 0
7399, 27, 50, 76, 0
7400, 32, 71, 66, 0
7401, 31, 50, 66, 0
7402, 30, 54, 64, 0
7403, 21, 73, 48, 0
7404, 27, 64, 56, 0
7405, 30, 49, 61, 0
7406, 38, 48, 64, 0
7407, 34, 49, 49, 0
7408, 26, 53, 70, 0
7409, 35, 54, 63, 0
7410, 23, 51, 57, 0
7411, 39, 55, 64, 0
7412, 31, 57, 61, 0
7413, 29, 60, 59, 0
7414, 33, 60, 59, 0
7415, 35, 58, 68, 0
7416, 31, 64, 69, 0
7417, 37, 48, 64, 0
7418, 37, 53, 66, 0
7419, 35, 70, 74, 0
7420, 40, 55, 48, 0
7421, 35, 55, 57, 0
7422, 24, 50, 65, 0
7423, 40, 60, 55, 0
7424, 35, 52, 70, 0
7425, 35, 66, 69, 0
7426, 34, 49, 56, 0
7427, 27, 53, 58, 0
7428, 33, 53, 65, 0
7429, 34, 50, 61, 0
7430, 33, 56, 65, 0
7431, 31, 65, 63, 0
7432, 39, 42, 61, 0
7433, 23, 57, 55, 0
7434, 32, 51, 59, 0
7435, 28, 56, 51, 0
7436, 35, 49, 65, 0
7437, 29, 42, 57, 0
7438, 23, 65, 51, 0
7439, 44, 54, 50, 0
7440, 34, 64, 70, 0
7441, 31, 58, 56, 0
7442, 40, 57, 46, 0
7443, 32, 52, 64, 0
7444, 22, 68, 56, 0
7445, 34, 51, 63, 0
7446, 24, 52, 56, 0
7447, 30, 63, 66, 0
7448, 40, 60, 60, 0
7449, 23, 61, 62, 0
7450, 28, 52, 58, 0
7451, 24, 48, 69, 0
7452, 28, 60, 70, 0
7453, 34, 71, 59, 0
7454, 29, 48, 58, 0
7455, 33, 64, 57, 0
7456, 29, 62, 47, 0
7457, 27, 52, 51, 0
7458, 24, 66, 63, 0
7459, 29, 52, 56, 0
7460, 37, 50, 49, 0
7461, 43, 49, 56, 0
7462, 21, 64, 66, 0
7463, 26, 55, 64, 0
7464, 23, 50, 64, 0
7465, 36, 58, 71, 0
7466, 30, 50, 64, 0
7467, 33, 51, 78, 0
7468, 29, 65, 60, 0
7469, 30, 48, 68, 0
7470, 30, 61, 53, 0
7471, 33, 60, 48, 0
7472, 30, 54, 73, 0
7473, 31, 72, 55, 0
7474, 31, 70, 61, 0
7475, 24, 67, 57, 0
7476, 23, 59, 69, 0
7477, 28, 58, 65, 0
7478, 34, 53, 42, 0
7479, 36, 44, 65, 0
7480, 35, 64, 67, 0
7481, 27, 59, 70, 0
7482, 31, 66, 44, 0
7483, 21, 61, 61, 0
7484, 32, 57, 77, 0
7485, 24, 63, 65, 0
7486, 35, 64, 53, 0
7487, 30, 50, 56, 0
7488, 28, 64, 68, 0
7489, 19, 51, 41, 0
7490, 25, 61, 67, 0
7491, 27, 57, 70, 0
7492, 36, 70, 72, 0
7493, 29, 58, 67, 0
7494, 31, 58, 53, 0
7495, 32, 64, 64, 0
7496, 29, 60, 68, 0
7497, 37, 73, 70, 0
7498, 32, 47, 65, 0
7499, 30, 48, 46, 0
7500, 31, 49, 58, 0
7501, 26, 62, 71, 0
7502, 26, 51, 60, 0
7503, 29, 63, 50, 0
7504, 36, 54, 63, 0
7505, 34, 40, 51, 0
7506, 16, 52, 71, 0
7507, 30, 58, 73, 0
7508, 35, 61, 68, 0
7509, 39, 51, 55, 0
7510, 35, 47, 55, 0
7511, 25, 54, 62, 0
7512, 32, 68, 56, 0
7513, 19, 52, 57, 0
7514, 27, 66, 80, 0
7515, 23, 55, 56, 0
7516, 27, 55, 68, 0
7517, 32, 45, 60, 0
7518, 28, 48, 58, 0
7519, 32, 63, 64, 0
7520, 25, 62, 64, 0
7521, 26, 63, 57, 0
7522, 29, 74, 61, 0
7523, 23, 66, 52, 0
7524, 30, 54, 63, 0
7525, 24, 52, 53, 0
7526, 41, 57, 55, 0
7527, 26, 52, 59, 0
7528, 24, 45, 59, 0
7529, 27, 51, 65, 0
7530, 22, 48, 52, 0
7531, 37, 77, 58, 0
7532, 20, 55, 66, 0
7533, 22, 64, 65, 0
7534, 20, 59, 58, 0
7535, 19, 46, 64, 0
7536, 21, 67, 65, 0
7537, 19, 73, 65, 0
7538, 38, 57, 71, 0
7539, 26, 62, 69, 0
7540, 27, 61, 61, 0
7541, 28, 61, 51, 0
7542, 31, 54, 56, 0
7543, 20, 48, 57, 0
7544, 26, 57, 60, 0
7545, 25, 56, 69, 0
7546, 27, 57, 62, 0
7547, 31, 45, 48, 0
7548, 22, 61, 56, 0
7549, 33, 69, 67, 0
7550, 24, 53, 61, 0
7551, 29, 63, 63, 0
7552, 24, 53, 66, 0
7553, 31, 61, 57, 0
7554, 30, 52, 48, 0
7555, 29, 44, 56, 0
7556, 24, 73, 67, 0
7557, 31, 38, 64, 0
7558, 24, 60, 71, 0
7559, 20, 59, 76, 0
7560, 19, 50, 58, 0
7561, 28, 40, 60, 0
7562, 21, 52, 62, 0
7563, 27, 55, 47, 0
7564, 37, 53, 60, 0
7565, 27, 59, 54, 0
7566, 23, 65, 69, 0
7567, 28, 59, 58, 0
7568, 26, 77, 57, 0
7569, 26, 58, 61, 0
7570, 27, 68, 61, 0
7571, 26, 63, 53, 0
7572, 24, 57, 56, 0
7573, 29, 58, 70, 0
7574, 27, 60, 60, 0
7575, 24, 43, 64, 0
7576, 22, 63, 56, 0
7577, 18, 62, 55, 0
7578, 19, 54, 69, 0
7579, 27, 59, 74, 0
7580, 24, 55, 47, 0
7581, 24, 68, 58, 0
7582, 27, 70, 66, 0
7583, 24, 59, 58, 0
7584, 36, 51, 70, 0
7585, 20, 61, 46, 0
7586, 27, 57, 69, 0
7587, 21, 60, 66, 0
7588, 24, 49, 58, 0
7589, 22, 55, 72, 0
7590, 25, 64, 63, 0
7591, 23, 59, 60, 0
7592, 18, 40, 62, 0
7593, 23, 58, 79, 0
7594, 25, 60, 51, 0
7595, 23, 62, 61, 0
7596, 27, 57, 71, 0
7597, 30, 56, 66, 0
7598, 26, 51, 62, 0
7599, 30, 68, 50, 0
7600, 31, 49, 68, 0
7601, 26, 57, 59, 0
7602, 14, 36, 67, 0
7603, 32, 58, 54, 0
7604, 37, 62, 58, 0
7605, 36, 48, 62, 0
7606, 29, 62, 70, 0
7607, 22, 64, 54, 0
7608, 24, 60, 60, 0
7609, 45, 62, 52, 0
7610, 21, 55, 57, 0
7611, 25, 58, 67, 0
7612, 28, 58, 61, 0
7613, 16, 57, 78, 0
7614, 27, 72, 58, 0
7615, 30, 65, 47, 0
7616, 34, 63, 73, 0
7617, 27, 46, 43, 0
7618, 30, 66, 65, 0
7619, 24, 67, 61, 0
7620, 25, 46, 56, 0
7621, 20, 63, 55, 0
7622, 19, 69, 65, 0
7623, 23, 58, 49, 0
7624, 22, 59, 70, 0
7625, 21, 68, 61, 0
7626, 24, 62, 51, 0
7627, 31, 57, 68, 0
7628, 20, 62, 69, 0
7629, 29, 57, 61, 0
7630, 20, 62, 75, 0
7631, 32, 63, 47, 0
7632, 22, 60, 52, 0
7633, 29, 62, 66, 0
7634, 24, 64, 68, 0
7635, 27, 63, 67, 0
7636, 16, 43, 56, 0
7637, 29, 60, 55, 0
7638, 22, 58, 59, 0
7639, 24, 54, 50, 0
7640, 19, 65, 60, 0
7641, 18, 55, 59, 0
7642, 28, 67, 73, 0
7643, 21, 59, 49, 0
7644, 34, 61, 73, 0
7645, 25, 62, 61, 0
7646, 16, 51, 43, 0
7647, 28, 59, 76, 0
7648, 30, 53, 56, 0
7649, 29, 74, 69, 0
7650, 21, 48, 68, 0
7651, 25, 59, 52, 0
7652, 22, 59, 58, 0
7653, 25, 67, 50, 0
7654, 20, 59, 51, 0
7655, 25, 53, 55, 0
7656, 25, 59, 63, 0
7657, 29, 72, 41, 0
7658, 39, 53, 65, 0
7659, 31, 62, 54, 0
7660, 19, 60, 60, 0
7661, 26, 69, 59, 0
7662, 20, 51, 66, 0
7663, 22, 60, 57, 0
7664, 24, 56, 57, 0
7665, 22, 61, 54, 0
7666, 14, 55, 65, 0
7667, 27, 60, 54, 0
7668, 26, 65, 64, 0
7669, 20, 71, 68, 0
7670, 20, 64, 63, 0
7671, 18, 51, 58, 0
7672, 15, 59, 58, 0
7673, 25, 64, 59, 0
7674, 30, 68, 57, 0
7675, 21, 46, 56, 0
7676, 26, 50, 74, 0
7677, 18, 62, 69, 0
7678, 16, 63, 64, 0
7679, 24, 62, 51, 0
7680, 22, 42, 57, 0
7681, 13, 56, 53, 0
7682, 25, 61, 57, 0
7683, 27, 57, 60, 0
7684, 18, 64, 70, 0
7685, 24, 63, 69, 0
7686, 23, 57, 56, 0
7687, 19, 57, 54, 0
7688, 14, 51, 68, 0
7689, 29, 64, 62, 0
7690, 23, 45, 51, 0
7691, 15, 53, 56, 0
7692, 22, 54, 70, 0
7693, 27, 53, 73, 0
7694, 25, 56, 64, 0
7695, 25, 48, 51, 0
7696, 22, 51, 58, 0
7697, 19, 56, 67, 0
7698, 15, 63, 63, 0
7699, 30, 48, 52, 0
7700, 24, 60, 52, 0
7701, 22, 67, 69, 0
7702, 21, 58, 54, 0
7703, 14, 62, 65, 0
7704, 19, 50, 51, 0
7705, 14, 45, 59, 0
7706, 25, 57, 60, 0
7707, 21, 57, 65, 0
7708, 31, 65, 54, 0
7709, 20, 62, 54, 0
7710, 29, 63, 57, 0
7711, 31, 61, 61, 0
7712, 30, 66, 64, 0
7713, 18, 57, 63, 0
7714, 21, 68, 52, 0
7715, 20, 64, 79, 0
7716, 21, 54, 53, 0
7717, 22, 46, 58, 0
7718, 13, 56, 69, 0
7719, 27, 55, 56, 0
7720, 31, 59, 53, 0
7721, 20, 61, 71, 0
7722, 17, 64, 52, 0
7723, 22, 60, 60, 0
7724, 20, 56, 50, 0
7725, 17, 59, 75, 0
7726, 34, 58, 58, 0
7727, 22, 59, 67, 0
7728, 29, 56, 58, 0
7729, 21, 66, 52, 0
7730, 25, 53, 47, 0
7731, 23, 58, 63, 0
7732, 22, 69, 44, 0
7733, 24, 56, 63, 0
7734, 21, 54, 54, 0
7735, 26, 54, 54, 0
7736, 22, 64, 62, 0
7737, 26, 60, 52, 0
7738, 18, 49, 55, 0
7739, 28, 47, 54, 0
7740, 21, 61, 52, 0
7741, 11, 57, 57, 0
7742, 21, 62, 74, 0
7743, 15, 67, 58, 0
7744, 16, 63, 63, 0
7745, 27, 61, 59, 0
7746, 11, 60, 60, 0
7747, 18, 64, 66, 0
7748, 23, 58, 63, 0
7749, 25, 63, 65, 0
7750, 22, 59, 52, 0
7751, 23, 65, 60, 0
7752, 27, 62, 51, 0
7753, 22, 46, 72, 0
7754, 22, 52, 58, 0
7755, 23, 61, 63, 0
7756, 21, 54, 65, 0
7757, 20, 60, 62, 0
7758, 16, 69, 63, 0
7759, 22, 57, 63, 0
7760, 24, 57, 70, 0
7761, 21, 63, 60, 0
7762, 25, 67, 60, 0
7763, 21, 53, 51, 0
7764, 25, 62, 58, 0
7765, 19, 61, 52, 0
7766, 22, 61, 61, 0
7767, 22, 71, 61, 0
7768, 20, 71, 63, 0
7769, 21, 63, 63, 0
7770, 28, 60, 59, 0
7771, 21, 52, 50, 0
7772, 24, 47, 57, 0
7773, 20, 56, 57, 0
7774, 21, 57, 60, 0
7775, 23, 55, 70, 0
7776, 32, 68, 68, 0
7777, 15, 56, 57, 0
7778, 17, 60, 71, 0
7779, 15, 52, 60, 0
7780, 29, 60, 68, 0
7781, 18, 61, 64, 0
7782, 13, 61, 60, 0
7783, 29, 59, 55, 0
7784, 19, 69, 70, 0
7785, 22, 50, 55, 0
7786, 17, 58, 68, 0
7787, 22, 52, 65, 0
7788, 28, 60, 59, 0
7789, 17, 60, 58, 0
7790, 21, 51, 63, 0
7791, 17, 61, 65, 0
7792, 17, 61, 61, 0
7793, 23, 53, 77, 0
7794, 22, 48, 57, 0
7795, 19, 75, 62, 0
7796, 13, 46, 57, 0
7797, 20, 62, 60, 0
7798, 21, 67, 58, 0
7799, 18, 73, 58, 0
7800, 15, 63, 65, 0
7801, 20, 72, 64, 0
7802, 23, 66, 44, 0
7803, 15, 52, 58, 0
7804, 25, 56, 57, 0
7805, 20, 60, 67, 0
7806, 18, 60, 60, 0
7807, 20, 68, 60, 0
7808, 19, 72, 61, 0
7809, 27, 69, 47, 0
7810, 21, 65, 48, 0
7811, 17, 56, 63, 0
7812, 27, 57, 64, 0
7813, 25, 53, 51, 0
7814, 13, 70, 63, 0
7815, 21, 57, 66, 0
7816, 18, 49, 57, 0
7817, 19, 58, 55, 0
7818, 17, 65, 48, 0
7819, 27, 61, 48, 0
7820, 18, 65, 50, 0
7821, 20, 52, 76, 0
7822, 22, 55, 62, 0
7823, 27, 74, 63, 0
7824, 22, 64, 61, 0
7825, 17, 58, 59, 0
7826, 23, 56, 41, 0
7827, 17, 60, 56, 0
7828, 24, 61, 60, 0
7829, 18, 62, 68, 0
7830, 32, 72, 64, 0
7831, 18, 56, 59, 0
7832, 17, 57, 57, 0
7833, 13, 46, 62, 0
7834, 20, 49, 66, 0
7835, 23, 57, 48, 0
7836, 18, 43, 59, 0
7837, 19, 58, 56, 0
7838, 25, 55, 67, 0
7839, 21, 65, 66, 0
7840, 25, 45, 60, 0
7841, 22, 71, 70, 0
7842, 13, 53, 69, 0
7843, 19, 71, 58, 0
7844, 12, 61, 55, 0
7845, 18, 68, 54, 0
7846, 29, 51, 57, 0
7847, 16, 59, 72, 0
7848, 22, 53, 49, 0
7849, 27, 44, 66, 0
7850, 11, 58, 55, 0
7851, 18, 64, 70, 0
7852, 23, 51, 62, 0
7853, 20, 67, 54, 0
7854, 17, 57, 62, 0
7855, 27, 59, 53, 0
7856, 24, 64, 63, 0
7857, 15, 57, 74, 0
7858, 24, 64, 65, 0
7859, 17, 49, 48, 0
7860, 16, 59, 47, 0
7861, 30, 67, 62, 0
7862, 16, 47, 62, 0
7863, 14, 60, 47, 0
7864, 14, 72, 58, 0
7865, 10, 59, 73, 0
7866, 16, 61, 59, 0
7867, 19, 59, 63, 0
7868, 28, 69, 64, 0
7869, 16, 55, 45, 0
7870, 16, 58, 62, 0
7871, 19, 56, 55, 0
7872, 21, 51, 66, 0
7873, 17, 50, 62, 0
7874, 22, 72, 57, 0
7875, 12, 62, 65, 0
7876, 20, 69, 61, 0
7877, 25, 70, 70, 0
7878, 25, 47, 53, 0
7879, 18, 68, 59, 0
7880, 22, 64, 63, 0
7881, 24, 61, 52, 0
7882, 13, 64, 59, 0
7883, 17, 56, 57, 0
7884, 24, 57, 72, 0
7885, 13, 65, 64, 0
7886, 20, 78, 41, 0
7887, 18, 45, 62, 0
7888, 24, 53, 60, 0
7889, 29, 68, 59, 0
7890, 22, 71, 68, 0
7891, 16, 66, 69, 0
7892, 23, 42, 68, 0
7893, 23, 54, 71, 0
7894, 21, 67, 66, 0
7895, 18, 80, 58, 0
7896, 22, 66, 61, 0
7897, 22, 52, 43, 0
7898, 19, 78, 63, 0
7899, 19, 51, 56, 0
7900, 19, 52, 64, 0
7901, 23, 62, 74, 0
7902, 11, 61, 59, 0
7903, 17, 65, 59, 0
7904, 10, 51, 54, 0
7905, 12, 54, 54, 0
7906, 21, 61, 69, 0
7907, 18, 51, 47, 0
7908, 15, 56, 55, 0
7909, 18, 68, 52, 0
7910, 17, 50, 48, 0
7911, 21, 57, 65, 0
7912, 21, 60, 60, 0
7913, 21, 61, 71, 0
7914, 21, 58, 55, 0
7915, 13, 52, 62, 0
7916, 22, 54, 47, 0
7917, 24, 67, 47, 0
7918, 16, 73, 62, 0
7919, 23, 55, 58, 0
7920, 17, 49, 53, 0
7921, 12, 65, 57, 0
7922, 19, 65, 51, 0
7923, 23, 61, 48, 0
7924, 24, 60, 48, 0
7925, 18, 66, 64, 0
7926, 26, 80, 50, 0
7927, 20, 62, 59, 0
7928, 17, 69, 63, 0
7929, 21, 66, 59, 0
7930, 26, 58, 75, 0
7931, 16, 60, 55, 0
7932, 21, 43, 52, 0
7933, 27, 52, 54, 0
7934, 19, 53, 53, 0
7935, 15, 61, 52, 0
7936, 19, 52, 56, 0
7937, 14, 45, 55, 0
7938, 20, 78, 57, 0
7939, 15, 61, 46, 0
7940, 21, 58, 46, 0
7941, 19, 60, 56, 0
7942, 12, 56, 45, 0
7943, 15, 47, 65, 0
7944, 20, 74, 51, 0
7945, 24, 51, 55, 0
7946, 15, 57, 50, 0
7947, 24, 57, 58, 0
7948, 20, 57, 59, 0
7949, 15, 59, 50, 0
7950, 22, 67, 55, 0
7951, 12, 62, 46, 0
7952, 19, 39, 72, 0
7953, 16, 69, 46, 0
7954, 19, 63, 58, 0
7955, 16, 64, 57, 0
7956, 23, 49, 54, 0
7957, 20, 60, 59, 0
7958, 14, 39, 67, 0
7959, 15, 61, 53, 0
7960, 24, 62, 59, 0
7961, 17, 53, 75, 0
7962, 13, 67, 54, 0
7963, 24, 44, 61, 0
7964, 21, 52, 60, 0
7965, 18, 52, 45, 0
7966, 10, 59, 56, 0
7967, 18, 54, 64, 0
7968, 23, 75, 51, 0
7969, 12, 61, 45, 0
7970, 20, 62, 54, 0
7971, 24, 66, 60, 0
7972, 23, 61, 58, 0
7973, 22, 59, 52, 0
7974, 12, 59, 45, 0
7975, 15, 55, 52, 0
7976, 12, 78, 72, 0
7977, 14, 66, 50, 0
7978, 24, 62, 52, 0
7979, 26, 70, 63, 0
7980, 18, 64, 46, 0
7981, 15, 64, 59, 0
7982, 14, 53, 70, 0
7983, 19, 49, 56, 0
7984, 18, 56, 65, 0
7985, 16, 48, 58, 0
7986, 16, 65, 61, 0
7987, 17, 54, 49, 0
7988, 18, 57, 58, 0
7989, 25, 63, 51, 0
7990, 25, 57, 66, 0
7991, 20, 59, 52, 0
7992, 19, 68, 61, 0
7993, 22, 54, 62, 0
7994, 19, 53, 46, 0
7995, 20, 52, 69, 0
7996, 18, 61, 62, 0
7997, 8, 56, 69, 0
7998, 22, 62, 53, 0
7999, 17, 46, 55, 0
8000, 19, 54, 54, 0
8001, 15, 57, 44, 0
8002, 21, 45, 58, 0
8003, 14, 50, 66, 0
8004, 15, 60, 59, 0
8005, 20, 61, 64, 0
8006, 24, 60, 47, 0
8007, 14, 58, 66, 0
8008, 19, 45, 64, 0
8009, 18, 60, 55, 0
8010, 26, 60, 53, 0
8011, 15, 61, 54, 0
8012, 15, 58, 56, 0
8013, 17, 55, 69, 0
8014, 16, 66, 42, 0
8015, 16, 57, 51, 0
8016, 15, 63, 52, 0
8017, 21, 59, 48, 0
8018, 11, 51, 51, 0
8019, 14, 44, 74, 0
8020, 8, 61, 51, 0
8021, 15, 61, 58, 0
8022, 19, 56, 55, 0
8023, 16, 48, 51, 0
8024, 20, 45, 57, 0
8025, 22, 51, 52, 0
8026, 17, 55, 60, 0
8027, 17, 60, 50, 0
8028, 13, 61, 51, 0
8029, 23, 61, 54, 0
8030, 16, 53, 63, 0
8031, 17, 60, 44, 0
8032, 12, 44, 40, 0
8033, 18, 53, 53, 0
8034, 15, 55, 56, 0
8035, 15, 53, 66, 0
8036, 11, 47, 58, 0
8037, 11, 60, 48, 0
8038, 10, 44, 73, 0
8039, 25, 75, 49, 0
8040, 17, 52, 67, 0
8041, 18, 55, 54, 0
8042, 16, 62, 59, 0
8043, 22, 51, 46, 0
8044, 21, 64, 57, 0
8045, 17, 71, 49, 0
8046, 16, 49, 64, 0
8047, 14, 54, 50, 0
8048, 18, 46, 54, 0
8049, 22, 65, 45, 0
8050, 11, 47, 53, 0
8051, 19, 53, 48, 0
8052, 18, 48, 53, 0
8053, 16, 57, 53, 0
8054, 16, 50, 49, 0
8055, 16, 60, 63, 0
8056, 17, 53, 65, 0
8057, 10, 57, 71, 0
8058, 19, 49, 47, 0
8059, 18, 62, 65, 0
8060, 16, 49, 54, 0
8061, 17, 44, 60, 0
8062, 10, 54, 47, 0
8063, 14, 59, 63, 0
8064, 14, 39, 47, 0
8065, 15, 49, 72, 0
8066, 10, 54, 64, 0
8067, 16, 51, 52, 0
8068, 14, 53, 47, 0
8069, 11, 66, 57, 0
8070, 13, 44, 60, 0
8071, 10, 45, 53, 0
8072, 11, 72, 52, 0
8073, 16, 43, 61, 0
8074, 9, 48, 62, 0
8075, 20, 53, 86, 0
8076, 12, 50, 40, 0
8077, 12, 43, 58, 0
8078, 10, 53, 53, 0
8079, 7, 65, 58, 0
8080, 14, 61, 47, 0
8081, 14, 57, 47, 0
8082, 20, 54, 49, 0
8083, 8, 58, 62, 0
8084, 14, 59, 53, 0
8085, 7, 52, 40, 0
8086, 17, 68, 59, 0
8087, 16, 57, 63, 0
8088, 17, 58, 51, 0
8089, 15, 62, 51, 0
8090, 14, 54, 49, 0
8091, 13, 49, 51, 0
8092, 10, 55, 53, 0
8093, 7, 55, 50, 0
8094, 10, 58, 62, 0
8095, 14, 47, 50, 0
8096, 9, 36, 50, 0
8097, 10, 54, 52, 0
8098, 16, 42, 50, 0
8099, 9, 57, 57, 0
8100, 9, 66, 57, 0
8101, 13, 53, 59, 0
8102, 10, 52, 55, 0
8103, 14, 63, 36, 0
8104, 12, 52, 47, 0
8105, 14, 48, 67, 0
8106, 13, 48, 55, 0
8107, 17, 46, 45, 0
8108, 17, 51, 33, 0
8109, 12, 51, 44, 0
8110, 14, 52, 55, 0
8111, 16, 64, 65, 0
8112, 13, 49, 47, 0
8113, 10, 62, 46, 0
8114, 15, 50, 58, 0
8115, 12, 56, 52, 0
8116, 15, 73, 60, 0
8117, 16, 49, 62, 0
8118, 10, 45, 46, 0
8119, 16, 57, 68, 0
8120, 12, 58, 63, 0
8121, 11, 64, 46, 0
8122, 10, 55, 59, 0
8123, 8, 58, 53, 0
8124, 10, 50, 59, 0
8125, 11, 61, 67, 0
8126, 16, 47, 56, 0
8127, 19, 62, 70, 0
8128, 10, 69, 40, 0
8129, 10, 55, 59, 0
8130, 7, 57, 58, 0
8131, 14, 66, 40, 0
8132, 19, 51, 57, 0
8133, 10, 51, 52, 0
8134, 9, 53, 50, 0
8135, 25, 61, 46, 0
8136, 12, 57, 68, 0
8137, 8, 50, 44, 0
8138, 11, 57, 49, 0
8139, 10, 52, 50, 0
8140, 7, 48, 47, 0
8141, 7, 53, 35, 0
8142, 7, 44, 57, 0
8143, 11, 59, 49, 0
8144, 12, 49, 45, 0
8145, 16, 59, 46, 0
8146, 9, 60, 57, 0
8147, 8, 47, 58, 0
8148, 13, 43, 55, 0
8149, 11, 55, 66, 0
8150, 11, 44, 50, 0
8151, 10, 49, 56, 0
8152, 13, 58, 47, 0
8153, 12, 53, 45, 0
8154, 12, 50, 63, 0
8155, 9, 72, 39, 0
8156, 9, 41, 58, 0
8157, 9, 65, 63, 0
8158, 10, 56, 55, 0
8159, 12, 50, 45, 0
8160, 12, 54, 42, 0
8161, 7, 59, 54, 0
8162, 10, 50, 42, 0
8163, 12, 61, 62, 0
8164, 9, 53, 58, 0
8165, 8, 53, 49, 0
